generation,best_total_travel,median_total_travel,worst_total_travel,feasible_ratio,avg_lateness,avg_used_routes,min_used_routes,max_used_routes,avg_route_duration,avg_route_travel,avg_capacity_utilization,avg_capacity_slack,min_capacity_slack,avg_depot_slack,min_depot_slack,avg_wait_time,avg_timewindow_slack,min_timewindow_slack,edge_diversity,edge_entropy,crossover_success_rate,mutation_success_rate
643,828.936867,979.819113,1285.289730,1.000000,0.000000,10.094000,10,12,1020.133759,97.972191,0.896572,20.685556,0.000000,215.866241,0.195378,3.082989,143.717251,0.006748,0.017658,0.757644,0.091324,0.333333
644,828.936867,978.198224,1367.127191,1.000000,0.000000,10.102000,10,12,1018.708093,97.611157,0.895862,20.827559,0.000000,217.291907,0.195378,3.049212,144.275858,0.006748,0.017620,0.757184,0.102222,0.381503
645,828.936867,983.834899,1399.255228,1.000000,0.000000,10.118000,10,12,1019.338392,98.518960,0.894446,21.110891,0.000000,216.661608,0.195378,3.168510,143.431126,0.006748,0.018707,0.753586,0.082222,0.375691
646,828.936867,978.679293,1473.827111,1.000000,0.000000,10.108000,10,12,1019.644367,98.406709,0.895330,20.933914,0.000000,216.355633,0.195378,3.118702,143.144959,0.006577,0.018055,0.756076,0.101351,0.385621
647,828.936867,983.775585,1294.886102,1.000000,0.000000,10.086000,10,11,1020.432764,98.084923,0.897283,20.543327,0.000000,215.567236,0.195378,3.028003,143.616063,0.006748,0.017532,0.758320,0.134228,0.452381
648,828.936867,978.175509,1344.010639,1.000000,0.000000,10.100000,10,12,1018.206703,97.983013,0.896040,20.792079,0.000000,217.793297,0.195378,2.942593,143.895122,0.006748,0.017965,0.755490,0.076749,0.382857
649,828.936867,991.811498,1398.962333,1.000000,0.000000,10.130000,10,12,1018.632383,99.049268,0.893386,21.322804,0.000000,217.367617,0.195378,3.153770,142.776213,0.006748,0.018360,0.756906,0.082960,0.417178
650,828.936867,989.393644,1402.235740,1.000000,0.000000,10.104000,10,11,1022.270438,99.141163,0.895685,20.863025,0.000000,213.729562,0.195378,3.272982,142.387982,0.006748,0.018855,0.753750,0.105145,0.432749
651,828.936867,993.115521,1434.139788,1.000000,0.000000,10.076000,10,11,1024.511382,99.453073,0.898174,20.365224,0.000000,211.488618,0.195378,3.208875,141.248275,0.006748,0.018315,0.756618,0.059081,0.434211
652,828.936867,987.258992,1481.686135,1.000000,0.000000,10.112000,10,12,1020.549410,98.676137,0.894976,21.004747,0.000000,215.450590,0.195378,3.219825,141.627591,0.006748,0.018563,0.755053,0.079186,0.328042
653,828.936867,982.693758,1345.361602,1.000000,0.000000,10.082000,10,11,1022.373338,98.861674,0.897639,20.472129,0.000000,213.626662,0.195378,3.108446,141.414461,0.006748,0.017641,0.760189,0.106430,0.427083
654,828.936867,974.956722,1401.515034,1.000000,0.000000,10.096000,10,12,1021.442014,98.075521,0.896395,20.721078,0.000000,214.557986,0.195378,3.223081,141.835853,0.006748,0.018438,0.754497,0.099323,0.357143
655,828.936867,978.605247,1291.945555,1.000000,0.000000,10.118000,10,11,1018.531374,97.880130,0.894446,21.110891,0.000000,217.468626,0.195378,3.151493,142.738934,0.006748,0.017799,0.756604,0.085153,0.361582
656,828.936867,979.180368,1311.407133,1.000000,0.000000,10.096000,10,11,1020.994969,97.828500,0.896395,20.721078,0.000000,215.005031,0.195378,3.202887,141.890746,0.006748,0.017694,0.757129,0.100897,0.426396
657,828.936867,974.595066,1323.959358,1.000000,0.000000,10.100000,10,11,1020.576801,98.134271,0.896040,20.792079,0.000000,215.423199,0.195378,3.166695,141.770239,0.006748,0.017366,0.760789,0.092511,0.378882
658,828.936867,971.759252,1491.542210,1.000000,0.000000,10.078000,10,11,1021.006758,98.250451,0.897996,20.400873,0.000000,214.993242,0.195378,2.995381,142.780143,0.006748,0.017151,0.761463,0.121681,0.335294
659,828.936867,973.400149,1338.580969,1.000000,0.000000,10.080000,10,12,1021.381779,98.001115,0.897817,20.436508,0.000000,214.618221,0.195378,3.076771,142.862977,0.006748,0.017860,0.757246,0.109865,0.350877
660,828.936867,986.966200,1297.060642,1.000000,0.000000,10.078000,10,12,1022.098125,98.397172,0.897996,20.400873,0.000000,213.901875,0.195378,3.090582,142.299296,0.006748,0.017497,0.759466,0.075556,0.387097
661,828.936867,981.184291,1430.948495,1.000000,0.000000,10.098000,10,12,1020.274565,98.521762,0.896217,20.756585,0.000000,215.725435,0.195378,3.078598,143.247984,0.006748,0.018420,0.755252,0.143172,0.352632
662,828.936867,981.256372,1368.839414,1.000000,0.000000,10.090000,10,12,1020.100570,98.187657,0.896928,20.614470,0.000000,215.899430,0.195378,3.021013,143.270174,0.006748,0.018476,0.754826,0.072072,0.379518
663,828.936867,984.480022,1412.501238,1.000000,0.000000,10.106000,10,11,1020.991135,99.129761,0.895508,20.898476,0.000000,215.008865,0.195378,3.163310,142.305781,0.006748,0.019036,0.753257,0.095768,0.428571
664,828.936867,985.375901,1319.452052,1.000000,0.000000,10.106000,10,12,1019.186339,98.405686,0.895508,20.898476,0.000000,216.813661,0.342832,3.054093,142.861549,0.006748,0.018582,0.755010,0.134529,0.410112
665,828.936867,971.250695,1451.779963,1.000000,0.000000,10.114000,10,13,1019.181785,98.114319,0.894799,21.040142,0.000000,216.818215,0.195378,3.156764,142.724494,0.006748,0.018599,0.754614,0.117904,0.349693
666,828.936867,975.128879,1302.857822,1.000000,0.000000,10.082000,10,11,1020.887773,97.946203,0.897639,20.472129,0.000000,215.112227,0.195378,3.050969,142.795874,0.006748,0.017496,0.758681,0.084282,0.411392
667,828.936867,973.284768,1346.766282,1.000000,0.000000,10.072000,10,12,1020.658766,97.784840,0.898531,20.293884,0.000000,215.341234,0.195378,2.951862,143.521884,0.006748,0.016516,0.763429,0.093333,0.391304
668,828.936867,965.951815,1438.920770,1.000000,0.000000,10.082000,10,11,1019.667714,97.708882,0.897639,20.472129,0.000000,216.332286,0.195378,2.951889,143.299130,0.006748,0.017115,0.759574,0.080645,0.430939
669,828.936867,982.547313,1335.400332,1.000000,0.000000,10.088000,10,11,1022.944205,98.514723,0.897105,20.578906,0.000000,213.055795,1.192526,3.256446,141.596816,0.006748,0.017967,0.757041,0.066519,0.369942
670,828.936867,967.156362,1375.457254,1.000000,0.000000,10.114000,10,11,1019.444741,97.306240,0.894799,21.040142,0.000000,216.555259,0.195378,3.265088,142.335760,0.006748,0.017927,0.756400,0.103837,0.388889
671,828.936867,974.830235,1404.677671,1.000000,0.000000,10.118000,10,12,1020.685212,98.110640,0.894446,21.110891,0.000000,215.314788,1.095495,3.346095,141.186859,0.006748,0.018453,0.754645,0.085011,0.379121
672,828.936867,974.056556,1403.679898,1.000000,0.000000,10.072000,10,11,1023.389326,98.534365,0.898531,20.293884,0.000000,212.610674,0.195378,3.151392,140.952018,0.006748,0.017552,0.758974,0.068736,0.395604
673,828.936867,973.168232,1328.356843,1.000000,0.000000,10.062000,10,12,1024.377806,98.140483,0.899424,20.115285,0.000000,211.622194,0.195378,3.197999,141.186108,0.006748,0.017154,0.760502,0.096916,0.380368
674,828.936867,974.086956,1350.182722,1.000000,0.000000,10.094000,10,12,1021.182024,97.717735,0.896572,20.685556,0.000000,214.817976,0.195378,3.214485,141.871029,0.021801,0.017294,0.759842,0.109589,0.338798
675,828.936867,979.666170,1464.397245,1.000000,0.000000,10.074000,10,12,1023.466754,98.127097,0.898352,20.329561,0.000000,212.533246,0.195378,3.218717,141.022762,0.006748,0.017915,0.756802,0.094170,0.404624
676,828.936867,969.078364,1273.653060,1.000000,0.000000,10.090000,10,12,1020.789966,97.349653,0.896928,20.614470,0.000000,215.210034,0.195378,3.175128,141.897090,0.006748,0.016732,0.762433,0.096197,0.403409
677,828.936867,978.875325,1382.656366,1.000000,0.000000,10.098000,10,11,1022.197482,98.081384,0.896217,20.756585,0.000000,213.802518,0.195378,3.317244,140.552299,0.006748,0.017294,0.761756,0.072527,0.412121
678,828.936867,973.291503,1323.503166,1.000000,0.000000,10.108000,10,12,1020.306613,97.869614,0.895330,20.933914,0.000000,215.693387,0.195378,3.239932,142.105391,0.006748,0.018146,0.756305,0.074157,0.386740
679,828.936867,974.478472,1321.345709,1.000000,0.000000,10.110000,10,12,1020.168568,97.688213,0.895153,20.969337,0.000000,215.831432,0.342832,3.262764,141.355531,0.006577,0.017601,0.759987,0.121348,0.365169
680,828.936867,977.029651,1311.950576,1.000000,0.000000,10.076000,10,11,1023.755952,98.245988,0.898174,20.365224,0.000000,212.244048,0.195378,3.254384,140.599634,0.006748,0.018042,0.756398,0.060538,0.401274
681,828.936867,972.233417,1351.653977,1.000000,0.000000,10.086000,10,11,1022.217434,97.560462,0.897283,20.543327,0.000000,213.782566,0.195378,3.260902,140.951525,0.006748,0.018022,0.756712,0.111111,0.323699
682,828.936867,971.762783,1569.945189,1.000000,0.000000,10.102000,10,12,1021.131248,97.835257,0.895862,20.827559,0.000000,214.868752,0.251434,3.271361,140.977516,0.006748,0.018183,0.755378,0.081319,0.401163
683,828.936867,973.783511,1375.619570,1.000000,0.000000,10.116000,10,11,1020.420698,97.471323,0.894622,21.075524,0.000000,215.579302,0.195378,3.365559,141.031292,0.006748,0.017945,0.756688,0.082949,0.400000
684,828.936867,968.877505,1410.387004,1.000000,0.000000,10.098000,10,11,1022.634316,98.016341,0.896217,20.756585,0.000000,213.365684,0.195378,3.367923,140.821831,0.006748,0.017929,0.756814,0.071910,0.363128
685,828.936867,971.428722,1327.496447,1.000000,0.000000,10.078000,10,11,1021.706285,97.682393,0.897996,20.400873,0.000000,214.293715,0.195378,3.123128,142.266247,0.006577,0.017497,0.757740,0.107383,0.342857
686,828.936867,970.190382,1369.450494,1.000000,0.000000,10.102000,10,11,1018.833421,97.506207,0.895862,20.827559,0.000000,217.166579,0.195378,3.072475,143.046657,0.006748,0.017929,0.754544,0.094253,0.324176
687,828.936867,971.821363,1498.252971,1.000000,0.000000,10.086000,10,12,1020.312864,97.682939,0.897283,20.543327,0.000000,215.687136,0.195378,3.056454,143.195638,0.006748,0.017550,0.756996,0.091904,0.329609
688,828.936867,961.123373,1244.180385,1.000000,0.000000,10.076000,10,11,1018.982143,96.594173,0.898174,20.365224,0.000000,217.017857,0.195378,2.939812,143.860770,0.006748,0.016261,0.761940,0.100000,0.348571
689,828.936867,967.005301,1347.368132,1.000000,0.000000,10.076000,10,11,1020.668832,97.598529,0.898174,20.365224,0.000000,215.331168,1.192526,3.008564,143.693768,0.006748,0.016988,0.759068,0.077098,0.427027
690,828.936867,983.158008,1468.936152,1.000000,0.000000,10.130000,10,12,1017.841385,98.216695,0.893386,21.322804,0.000000,218.158615,0.195378,3.157981,143.289338,0.006748,0.018778,0.751768,0.064588,0.404372
691,828.936867,984.147296,1351.554601,1.000000,0.000000,10.102000,10,11,1020.495064,98.324830,0.895862,20.827559,0.000000,215.504936,0.195378,3.157637,142.480861,0.006748,0.017547,0.757715,0.098398,0.346591
692,828.936867,991.292778,1397.704745,1.000000,0.000000,10.110000,10,12,1020.440890,98.674266,0.895153,20.969337,0.000000,215.559110,0.195378,3.190606,142.153566,0.006748,0.018091,0.756024,0.096070,0.333333
693,828.936867,987.390297,1542.988421,1.000000,0.000000,10.140000,10,11,1017.246055,98.105796,0.892505,21.499014,0.000000,218.753945,0.195378,3.200822,142.537314,0.006748,0.017741,0.758331,0.099548,0.377246
694,828.936867,976.272036,1356.145984,1.000000,0.000000,10.120000,10,12,1019.559933,97.789196,0.894269,21.146245,0.000000,216.440067,0.195378,3.283199,142.111775,0.006748,0.018253,0.755080,0.112903,0.368098
695,828.936867,987.726838,1385.384370,1.000000,0.000000,10.106000,10,12,1021.455440,98.920390,0.895508,20.898476,0.000000,214.544560,0.195378,3.231392,141.090559,0.006748,0.018400,0.755895,0.071895,0.381818
696,828.936867,973.431808,1383.983373,1.000000,0.000000,10.122000,10,12,1020.376773,98.190151,0.894092,21.181585,0.000000,215.623227,0.195378,3.343730,141.943395,0.006748,0.018743,0.753567,0.090487,0.394737
697,828.936867,976.232953,1358.881945,1.000000,0.000000,10.122000,10,12,1018.423175,97.799465,0.894092,21.181585,0.000000,217.576825,0.195378,3.185532,142.707764,0.006748,0.018398,0.754724,0.070455,0.365169
698,828.936867,986.741364,1313.146028,1.000000,0.000000,10.096000,10,11,1021.147927,98.583107,0.896395,20.721078,0.000000,214.852073,0.954145,3.142144,142.168940,0.006748,0.018911,0.752661,0.076749,0.379085
699,828.936867,975.749030,1342.038776,1.000000,0.000000,10.110000,10,12,1020.322308,98.459208,0.895153,20.969337,0.000000,215.677692,0.195378,3.200359,142.363541,0.006748,0.019435,0.749848,0.114790,0.385542
700,828.936867,992.042347,1371.279827,1.000000,0.000000,10.094000,10,11,1023.380692,99.185415,0.896572,20.685556,0.000000,212.619308,0.195378,3.288271,140.728736,0.006748,0.018584,0.754715,0.092920,0.424419
701,828.936867,979.035483,1431.942845,1.000000,0.000000,10.120000,10,11,1021.058921,98.583635,0.894269,21.146245,0.000000,214.941079,0.195378,3.354499,141.144386,0.006748,0.018834,0.753848,0.117904,0.364162
702,828.936867,974.175742,1540.247606,1.000000,0.000000,10.136000,10,12,1018.322156,97.889218,0.892857,21.428571,0.000000,217.677844,1.192526,3.295083,141.834083,0.006748,0.019213,0.750329,0.098876,0.313609
703,828.936867,972.179002,1359.421368,1.000000,0.000000,10.102000,10,12,1020.927532,98.107020,0.895862,20.827559,0.000000,215.072468,0.195378,3.223328,141.478319,0.006748,0.017602,0.757687,0.077098,0.360215
704,828.936867,970.353274,1377.048214,1.000000,0.000000,10.110000,10,12,1020.664174,97.515653,0.895153,20.969337,0.000000,215.335826,0.195378,3.330315,141.450613,0.006748,0.017201,0.759414,0.087356,0.418478
705,828.936867,979.815267,1352.064070,1.000000,0.000000,10.088000,10,11,1021.867619,98.107971,0.897105,20.578906,0.000000,214.132381,0.195378,3.188873,141.816563,0.006748,0.017949,0.755332,0.082960,0.403727
706,828.936867,982.416849,1442.303197,1.000000,0.000000,10.100000,10,12,1020.951575,98.484077,0.896040,20.792079,0.000000,215.048425,0.195378,3.169217,141.674570,0.006748,0.017838,0.756689,0.095672,0.329609
707,828.936867,982.006063,1336.049922,1.000000,0.000000,10.096000,10,12,1021.612190,98.557445,0.896395,20.721078,0.000000,214.387810,0.195378,3.191607,141.115993,0.006748,0.017803,0.757528,0.084071,0.381818
708,828.936867,981.615427,1410.560517,1.000000,0.000000,10.102000,10,11,1022.640415,99.145106,0.895862,20.827559,0.000000,213.359585,0.195378,3.291496,140.753739,0.006748,0.019146,0.752560,0.077605,0.435583
709,828.936867,970.507168,1363.822941,1.000000,0.000000,10.096000,10,11,1020.449626,97.919832,0.896395,20.721078,0.000000,215.550374,0.195378,3.138608,142.415196,0.006748,0.017821,0.758171,0.089450,0.398844
710,828.936867,974.947255,1345.473316,1.000000,0.000000,10.092000,10,11,1020.638894,97.786317,0.896750,20.650020,0.000000,215.361106,0.195378,3.134282,142.029526,0.006748,0.017658,0.757566,0.082405,0.386076
711,828.936867,989.160756,1441.973350,1.000000,0.000000,10.092000,10,11,1022.483513,98.832941,0.896750,20.650020,0.000000,213.516487,0.195378,3.214816,140.901833,0.006748,0.017803,0.758460,0.108844,0.340102
712,828.936867,977.559824,1449.493033,1.000000,0.000000,10.100000,10,12,1021.240878,98.245928,0.896040,20.792079,0.000000,214.759122,0.195378,3.222490,141.233574,0.006748,0.017548,0.759349,0.103139,0.372781
713,828.936867,985.609593,1348.437200,1.000000,0.000000,10.100000,10,11,1021.959374,98.810449,0.896040,20.792079,0.000000,214.040626,0.195378,3.238041,141.175059,0.006748,0.018056,0.757370,0.095556,0.368715
714,828.936867,974.066383,1291.450737,1.000000,0.000000,10.102000,10,12,1021.552814,97.871695,0.895862,20.827559,0.000000,214.447186,0.195378,3.310267,141.599806,0.006748,0.018328,0.755124,0.091518,0.364103
715,828.936867,974.647231,1340.301681,1.000000,0.000000,10.090000,10,12,1020.307013,97.961108,0.896928,20.614470,0.000000,215.692987,0.195378,3.064702,142.772930,0.006748,0.017531,0.757920,0.094595,0.308989
716,828.936867,970.459749,1402.216643,1.000000,0.000000,10.102000,10,12,1019.637702,97.663044,0.895862,20.827559,0.000000,216.362298,0.251434,3.137880,142.411539,0.006748,0.018001,0.755845,0.098214,0.355030
717,828.936867,968.397949,1282.083730,1.000000,0.000000,10.090000,10,11,1020.738126,97.545988,0.896928,20.614470,0.000000,215.261874,0.195378,3.150087,141.950385,0.006748,0.017222,0.758685,0.083710,0.424242
718,828.936867,971.508380,1322.421244,1.000000,0.000000,10.090000,10,12,1021.031857,97.929184,0.896928,20.614470,0.000000,214.968143,0.195378,3.141060,142.372924,0.006748,0.017041,0.760935,0.076923,0.396226
719,828.936867,964.484253,1451.020914,1.000000,0.000000,10.086000,10,12,1019.458998,97.154336,0.897283,20.543327,0.000000,216.541002,0.195378,3.023648,143.448876,0.006748,0.016932,0.761196,0.095890,0.375000
720,828.936867,969.593958,1370.907169,1.000000,0.000000,10.110000,10,11,1018.671126,97.686193,0.895153,20.969337,0.000000,217.328874,0.195378,3.111577,143.047195,0.006748,0.017619,0.758129,0.089888,0.322034
721,828.936867,984.663248,1418.632664,1.000000,0.000000,10.130000,10,11,1019.167894,98.555609,0.893386,21.322804,0.000000,216.832106,0.195378,3.258024,142.145396,0.006748,0.018451,0.754307,0.111607,0.352273
722,828.936867,976.275876,1412.307031,1.000000,0.000000,10.098000,10,11,1020.162460,98.287115,0.896217,20.756585,0.000000,215.837540,0.195378,3.090972,142.562914,0.006748,0.017639,0.757459,0.081264,0.341935
723,828.936867,954.329515,1305.209050,1.000000,0.000000,10.106000,10,12,1016.870433,96.201383,0.895508,20.898476,0.000000,219.129567,0.195378,3.042814,144.766870,0.006748,0.016875,0.759740,0.096552,0.384615
724,828.936867,968.687727,1323.112727,1.000000,0.000000,10.088000,10,11,1019.695152,97.688188,0.897105,20.578906,0.000000,216.304848,0.195378,3.012063,143.826066,0.006748,0.017132,0.758634,0.076923,0.390805
725,828.936867,981.065306,1340.702011,1.000000,0.000000,10.090000,10,11,1021.348004,98.578811,0.896928,20.614470,0.000000,214.651996,0.195378,3.107412,142.436249,0.006748,0.017676,0.758159,0.088235,0.353933
726,828.936867,981.925328,1462.092013,1.000000,0.000000,10.102000,10,11,1019.723008,98.395855,0.895862,20.827559,0.000000,216.276992,0.195378,3.072469,142.702042,0.006748,0.017148,0.760709,0.089286,0.356322
727,828.936867,984.429133,1458.522942,1.000000,0.000000,10.100000,10,12,1022.933792,99.205934,0.896040,20.792079,0.000000,213.066208,0.195378,3.296514,140.554487,0.006748,0.018056,0.757061,0.071895,0.438596
728,828.936867,969.020930,1325.733872,1.000000,0.000000,10.130000,10,11,1017.696005,97.642918,0.893386,21.322804,0.000000,218.303995,0.195378,3.201378,142.517249,0.006748,0.017561,0.758919,0.127517,0.356757
729,828.936867,962.925543,1570.644659,1.000000,0.000000,10.110000,10,12,1017.516399,97.074645,0.895153,20.969337,0.000000,218.483601,0.195378,3.056661,143.836065,0.006748,0.017764,0.756044,0.092971,0.368132
730,828.936867,964.478386,1371.763276,1.000000,0.000000,10.106000,10,11,1019.165382,97.382706,0.895508,20.898476,0.000000,216.834618,0.195378,3.155357,143.179082,0.006748,0.017456,0.758550,0.077449,0.400000
731,828.936867,977.959212,1360.742492,1.000000,0.000000,10.102000,10,11,1021.338477,98.044844,0.895862,20.827559,0.000000,214.661523,0.195378,3.271123,141.582120,0.006748,0.017438,0.759689,0.088745,0.391304
732,828.936867,978.842895,1414.901657,1.000000,0.000000,10.136000,10,12,1018.373889,97.689625,0.892857,21.428571,0.000000,217.626111,0.195378,3.320557,142.109365,0.006748,0.017669,0.758530,0.102740,0.348571
733,828.936867,965.661978,1402.258638,1.000000,0.000000,10.112000,10,12,1018.254843,97.144928,0.894976,21.004747,0.000000,217.745157,0.195378,3.142635,142.790835,0.006577,0.017491,0.757644,0.093886,0.354430
